,words,freqs,year
283,im,0.07482229704451926,2011
284,situation,0.07482229704451926,2011
285,accumulated,0.07482229704451926,2011
286,avoid,0.07482229704451926,2011
287,accelerate,0.07482229704451926,2011
288,reform,0.07482229704451926,2011
289,path,0.07482229704451926,2011
290,indications,0.07482229704451926,2011
291,five,0.07482229704451926,2011
292,clearly,0.07482229704451926,2011
293,deliver,0.07482229704451926,2011
294,fully,0.07482229704451926,2011
295,stronger,0.07482229704451926,2011
296,turn,0.07482229704451926,2011
297,inclusive,0.07482229704451926,2011
298,competitive,0.07482229704451926,2011
299,confidence,0.07482229704451926,2011
300,citizens,0.07482229704451926,2011
301,launches,0.07482229704451926,2011
302,keep,0.07482229704451926,2011
303,urgency,0.07482229704451926,2011
304,broad,0.07482229704451926,2011
305,internal,0.07482229704451926,2011
306,developed,0.07482229704451926,2011
307,approach,0.07482229704451926,2011
308,whole,0.07482229704451926,2011
309,specific,0.07482229704451926,2011
310,meeting,0.07482229704451926,2011
311,climate,0.07482229704451926,2011
312,education,0.07482229704451926,2011
313,leaving,0.07482229704451926,2011
314,reduction,0.07482229704451926,2011
315,4,0.07482229704451926,2011
316,Fiscal,0.07482229704451926,2011
317,necessary,0.07482229704451926,2011
318,But,0.07482229704451926,2011
319,e.g,0.07482229704451926,2011
320,Financial,0.07482229704451926,2011
321,As,0.07482229704451926,2011
322,latter,0.07482229704451926,2011
323,effective,0.07482229704451926,2011
324,ea,0.07482229704451926,2011
325,Mechanism,0.07482229704451926,2011
326,reviewing,0.07482229704451926,2011
327,Commi,0.07482229704451926,2011
328,ssion,0.07482229704451926,2011
329,assessment,0.07482229704451926,2011
330,GROWTH,0.07482229704451926,2011
331,task,0.07482229704451926,2011
332,preventing,0.07482229704451926,2011
333,vicious,0.07482229704451926,2011
334,disruption,0.07482229704451926,2011
335,Public,0.07482229704451926,2011
336,put,0.07482229704451926,2011
337,future,0.07482229704451926,2011
338,bring,0.07482229704451926,2011
339,basis,0.07482229704451926,2011
340,rules,0.07482229704451926,2011
341,medium,0.07482229704451926,2011
342,research,0.07482229704451926,2011
343,innovation,0.07482229704451926,2011
344,Convergence,0.07482229704451926,2011
345,based,0.07482229704451926,2011
346,efforts,0.07482229704451926,2011
347,revenues,0.07482229704451926,2011
348,accelerated,0.07482229704451926,2011
349,rates,0.07482229704451926,2011
350,subsidies,0.07482229704451926,2011
351,eliminated,0.07482229704451926,2011
352,source,0.07482229704451926,2011
353,within,0.07482229704451926,2011
354,tackle,0.07482229704451926,2011
355,concrete,0.07482229704451926,2011
356,corrective,0.07482229704451926,2011
357,sources,0.07482229704451926,2011
358,domestic,0.07482229704451926,2011
359,service,0.07482229704451926,2011
360,Ensuring,0.07482229704451926,2011
361,At,0.07482229704451926,2011
362,regulatory,0.07482229704451926,2011
363,supervision,0.07482229704451926,2011
364,safeguard,0.07482229704451926,2011
365,provision,0.07482229704451926,2011
366,credit,0.07482229704451926,2011
367,banks,0.07482229704451926,2011
368,significant,0.07482229704451926,2011
369,restore,0.07482229704451926,2011
370,suppor,0.07482229704451926,2011
371,banking,0.07482229704451926,2011
372,taking,0.07482229704451926,2011
373,agreed,0.07482229704451926,2011
374,III,0.07482229704451926,2011
375,required,0.07482229704451926,2011
376,base,0.07482229704451926,2011
377,addition,0.07482229704451926,2011
378,test,0.07482229704451926,2011
379,There,0.07482229704451926,2011
380,creation,0.07482229704451926,2011
381,exclusion,0.07482229704451926,2011
382,ment,0.07482229704451926,2011
383,Current,0.07482229704451926,2011
384,target,0.07482229704451926,2011
385,compared,0.07482229704451926,2011
386,promote,0.07482229704451926,2011
387,hours,0.07482229704451926,2011
388,worked,0.07482229704451926,2011
389,performance,0.07482229704451926,2011
390,young,0.07482229704451926,2011
391,training,0.07482229704451926,2011
392,search,0.07482229704451926,2011
393,closely,0.07482229704451926,2011
394,6,0.07482229704451926,2011
395,stimulate,0.07482229704451926,2011
396,Tax,0.07482229704451926,2011
397,ts,0.07482229704451926,2011
398,existing,0.07482229704451926,2011
399,form,0.07482229704451926,2011
400,support,0.07482229704451926,2011
401,ent,0.07482229704451926,2011
402,incomes,0.07482229704451926,2011
403,business,0.07482229704451926,2011
404,Parliament,0.07482229704451926,2011
405,June,0.07482229704451926,2011
406,activities,0.07482229704451926,2011
407,Such,0.07482229704451926,2011
408,workers,0.07482229704451926,2011
409,time,0.07482229704451926,2011
410,professional,0.07482229704451926,2011
411,facilitate,0.07482229704451926,2011
412,meet,0.07482229704451926,2011
413,product,0.07482229704451926,2011
414,urgently,0.07482229704451926,2011
415,advantage,0.07482229704451926,2011
416,industry,0.07482229704451926,2011
417,SMEs,0.07482229704451926,2011
418,exploit,0.07482229704451926,2011
419,development,0.07482229704451926,2011
420,opportunities,0.07482229704451926,2011
421,efficiency,0.07482229704451926,2011
422,tive,0.07482229704451926,2011
423,remaining,0.07482229704451926,2011
424,obstacles,0.07482229704451926,2011
425,8,0.07482229704451926,2011
426,single,0.07482229704451926,2011
427,consumers,0.07482229704451926,2011
428,on-line,0.07482229704451926,2011
429,restrictions,0.07482229704451926,2011
430,implement,0.07482229704451926,2011
431,opening,0.07482229704451926,2011
432,e-commerce,0.07482229704451926,2011
433,Singl,0.07482229704451926,2011
434,developing,0.07482229704451926,2011
435,partners,0.07482229704451926,2011
436,step,0.07482229704451926,2011
437,rapid,0.07482229704451926,2011
438,ICT,0.07482229704451926,2011
439,fo,0.07482229704451926,2011
440,cross-border,0.07482229704451926,2011
441,9,0.07482229704451926,2011
442,capital,0.07482229704451926,2011
443,finance,0.07482229704451926,2011
444,make,0.07482229704451926,2011
445,transport,0.07482229704451926,2011
446,innovative,0.07482229704451926,2011
447,next,0.07482229704451926,2011
448,element,0.07482229704451926,2011
449,particular,0.07482229704451926,2011
450,lead,0.07482229704451926,2011
451,rapidly,0.07482229704451926,2011
452,package,0.07482229704451926,2011
453,2011/2012,0.07482229704451926,2011
454,two,0.07482229704451926,2011
455,positive,0.07482229704451926,2011
456,gains,0.07482229704451926,2011
457,export,0.07482229704451926,2011
458,proposes,0.07482229704451926,2011
459,interdependencies,0.07482229704451926,2011
460,coordination,0.07482229704451926,2011
461,Based,0.07482229704451926,2011
462,strategies,0.07482229704451926,2011
463,agree,0.07482229704451926,2011
464,Brussels,0.03741114852225963,2011
465,12.1.2010,0.03741114852225963,2011
466,11,0.03741114852225963,2011
467,final,0.03741114852225963,2011
468,marks,0.03741114852225963,2011
469,st,0.03741114852225963,2011
470,art,0.03741114852225963,2011
471,coordinati,0.03741114852225963,2011
472,decisive,0.03741114852225963,2011
473,deal,0.03741114852225963,2011
474,result,0.03741114852225963,2011
475,deterioration,0.03741114852225963,2011
476,marked,0.03741114852225963,2011
477,cushioned,0.03741114852225963,2011
478,wo,0.03741114852225963,2011
479,rst,0.03741114852225963,2011
480,recove,0.03741114852225963,2011
481,ry,0.03741114852225963,2011
482,slower,0.03741114852225963,2011
483,According,0.03741114852225963,2011
484,latest,0.03741114852225963,2011
485,albeit,0.03741114852225963,2011
486,uneven,0.03741114852225963,2011
487,volatile,0.03741114852225963,2011
488,shown,0.03741114852225963,2011
489,improvement,0.03741114852225963,2011
490,quarters,0.03741114852225963,2011
491,led,0.03741114852225963,2011
492,growing,0.03741114852225963,2011
493,resumption,0.03741114852225963,2011
494,Nonetheless,0.03741114852225963,2011
495,uncertainties,0.03741114852225963,2011
496,Periods,0.03741114852225963,2011
497,renewed,0.03741114852225963,2011
498,confid,0.03741114852225963,2011
499,ence,0.03741114852225963,2011
500,alternate,0.03741114852225963,2011
501,setbacks,0.03741114852225963,2011
502,risks,0.03741114852225963,2011
503,associated,0.03741114852225963,2011
504,returned,0.03741114852225963,2011
505,situations,0.03741114852225963,2011
506,state-support,0.03741114852225963,2011
507,Credit,0.03741114852225963,2011
508,number,0.03741114852225963,2011
509,household,0.03741114852225963,2011
510,debts,0.03741114852225963,2011
511,Impact,0.03741114852225963,2011
512,spite,0.03741114852225963,2011
513,prompt,0.03741114852225963,2011
514,given,0.03741114852225963,2011
515,legacy,0.03741114852225963,2011
516,reaching,0.03741114852225963,2011
517,resulted,0.03741114852225963,2011
518,substantial,0.03741114852225963,2011
519,steep,0.03741114852225963,2011
520,badly,0.03741114852225963,2011
521,weakened,0.03741114852225963,2011
522,By,0.03741114852225963,2011
523,end,0.03741114852225963,2011
524,eleven,0.03741114852225963,2011
525,output,0.03741114852225963,2011
526,preceding,0.03741114852225963,2011
527,gross,0.03741114852225963,2011
528,government,0.03741114852225963,2011
529,rose,0.03741114852225963,2011
530,85,0.03741114852225963,2011
531,imp,0.03741114852225963,2011
532,act,0.03741114852225963,2011
533,com,0.03741114852225963,2011
534,pound,0.03741114852225963,2011
535,add,0.03741114852225963,2011
536,4.5,0.03741114852225963,2011
537,weaknesses,0.03741114852225963,2011
538,tackled,0.03741114852225963,2011
539,apparent,0.03741114852225963,2011
540,heavy,0.03741114852225963,2011
541,toll,0.03741114852225963,2011
542,Europe's,0.03741114852225963,2011
543,societies,0.03741114852225963,2011
544,despite,0.03741114852225963,2011
545,cushioning,0.03741114852225963,2011
546,rise,0.03741114852225963,2011
547,central,0.03741114852225963,2011
548,problem,0.03741114852225963,2011
549,On,0.03741114852225963,2011
550,9.6,0.03741114852225963,2011
551,c,0.03741114852225963,2011
552,ountries,0.03741114852225963,2011
553,youth,0.03741114852225963,2011
554,40,0.03741114852225963,2011
555,Around,0.03741114852225963,2011
556,million,0.03741114852225963,2011
557,estimated,0.03741114852225963,2011
558,live,0.03741114852225963,2011
559,sharply,0.03741114852225963,2011
560,aggravated,0.03741114852225963,2011
561,Price,0.03741114852225963,2011
562,problematic,0.03741114852225963,2011
563,Emerging,0.03741114852225963,2011
564,econom,0.03741114852225963,2011
565,ies,0.03741114852225963,2011
566,returning,0.03741114852225963,2011
567,faster,0.03741114852225963,2011
568,although,0.03741114852225963,2011
569,econo,0.03741114852225963,2011
570,mic,0.03741114852225963,2011
571,challenges,0.03741114852225963,2011
572,address,0.03741114852225963,2011
573,decisively,0.03741114852225963,2011
574,Outlook,0.03741114852225963,2011
575,lasti,0.03741114852225963,2011
576,Me,0.03741114852225963,2011
577,dium,0.03741114852225963,2011
578,projected,0.03741114852225963,2011
579,estim,0.03741114852225963,2011
580,ated,0.03741114852225963,2011
581,1.5,0.03741114852225963,2011
582,namely,0.03741114852225963,2011
583,resolve,0.03741114852225963,2011
584,cyclical,0.03741114852225963,2011
585,nature,0.03741114852225963,2011
586,rec,0.03741114852225963,2011
587,overy,0.03741114852225963,2011
588,alone,0.03741114852225963,2011
589,petus,0.03741114852225963,2011
590,leading,0.03741114852225963,2011
591,pre-crisis,0.03741114852225963,2011
592,absorb,0.03741114852225963,2011
593,stagnation,0.03741114852225963,2011
594,tren,0.03741114852225963,2011
595,ds,0.03741114852225963,2011
596,That,0.03741114852225963,2011
597,adopted,0.03741114852225963,2011
598,preliminary,0.03741114852225963,2011
599,agr,0.03741114852225963,2011
600,eed,0.03741114852225963,2011
601,show,0.03741114852225963,2011
602,road,0.03741114852225963,2011
603,travel,0.03741114852225963,2011
604,ambitions,0.03741114852225963,2011
605,If,0.03741114852225963,2011
606,implemented,0.03741114852225963,2011
607,come,0.03741114852225963,2011
608,smart,0.03741114852225963,2011
609,sustaina,0.03741114852225963,2011
610,ble,0.03741114852225963,2011
611,delivering,0.03741114852225963,2011
612,cohesi,0.03741114852225963,2011
613,twenty,0.03741114852225963,2011
614,century,0.03741114852225963,2011
615,boos,0.03741114852225963,2011
616,ting,0.03741114852225963,2011
617,actors,0.03741114852225963,2011
618,companies,0.03741114852225963,2011
619,alike,0.03741114852225963,2011
620,decided,0.03741114852225963,2011
621,January,0.03741114852225963,2011
622,Semester,0.03741114852225963,2011
623,ex-ant,0.03741114852225963,2011
624,co-ordination,0.03741114852225963,2011
625,starting,0.03741114852225963,2011
626,brings,0.03741114852225963,2011
627,wh,0.03741114852225963,2011
628,ich,0.03741114852225963,2011
629,short-term,0.03741114852225963,2011
630,prepare,0.03741114852225963,2011
631,move,0.03741114852225963,2011
632,towards,0.03741114852225963,2011
633,chosen,0.03741114852225963,2011
634,continue,0.03741114852225963,2011
635,range,0.03741114852225963,2011
636,host,0.03741114852225963,2011
637,These,0.03741114852225963,2011
638,focuses,0.03741114852225963,2011
639,concentrating,0.03741114852225963,2011
640,encompassing,0.03741114852225963,2011
641,three,0.03741114852225963,2011
642,Labour,0.03741114852225963,2011
643,And,0.03741114852225963,2011
644,designed,0.03741114852225963,2011
645,apply,0.03741114852225963,2011
646,tailored,0.03741114852225963,2011
647,Memb,0.03741114852225963,2011
648,er,0.03741114852225963,2011
649,course,0.03741114852225963,2011
650,particularly,0.03741114852225963,2011
651,relevant,0.03741114852225963,2011
652,currently,0.03741114852225963,2011
653,affected,0.03741114852225963,2011
654,Raising,0.03741114852225963,2011
655,raising,0.03741114852225963,2011
656,R,0.03741114852225963,2011
657,&,0.03741114852225963,2011
658,D,0.03741114852225963,2011
659,tertiary,0.03741114852225963,2011
660,equivalent,0.03741114852225963,2011
661,early-school,0.03741114852225963,2011
662,promoting,0.03741114852225963,2011
663,inclusion,0.03741114852225963,2011
664,ingredients,0.03741114852225963,2011
665,elements,0.03741114852225963,2011
666,Fa,0.03741114852225963,2011
667,cility,0.03741114852225963,2011
668,EFSF,0.03741114852225963,2011
669,regards,0.03741114852225963,2011
670,considers,0.03741114852225963,2011
671,EF,0.03741114852225963,2011
672,SF,0.03741114852225963,2011
673,scope,0.03741114852225963,2011
674,widened,0.03741114852225963,2011
675,constitutes,0.03741114852225963,2011
676,contribution,0.03741114852225963,2011
677,ar,0.03741114852225963,2011
678,Moreover,0.03741114852225963,2011
679,progress,0.03741114852225963,2011
680,establishing,0.03741114852225963,2011
681,mechanism,0.03741114852225963,2011
682,resolving,0.03741114852225963,2011
683,crises,0.03741114852225963,2011
684,certainty,0.03741114852225963,2011
685,complement,0.03741114852225963,2011
686,2013,0.03741114852225963,2011
687,aiming,0.03741114852225963,2011
688,surveill,0.03741114852225963,2011
689,ance,0.03741114852225963,2011
690,effectiveness,0.03741114852225963,2011
691,backstops,0.03741114852225963,2011
692,A,0.03741114852225963,2011
693,detailed,0.03741114852225963,2011
694,analysis,0.03741114852225963,2011
695,underpinning,0.03741114852225963,2011
696,reports,0.03741114852225963,2011
697,accompany,0.03741114852225963,2011
698,initial,0.03741114852225963,2011
699,setting,0.03741114852225963,2011
700,I.,0.03741114852225963,2011
701,MACRO-ECONOMIC,0.03741114852225963,2011
702,PRE-REQUISITES,0.03741114852225963,2011
703,FOR,0.03741114852225963,2011
704,Implementing,0.03741114852225963,2011
705,rest,0.03741114852225963,2011
706,ore,0.03741114852225963,2011
707,financia,0.03741114852225963,2011
708,l,0.03741114852225963,2011
709,track,0.03741114852225963,2011
710,pre-requisite,0.03741114852225963,2011
711,balance,0.03741114852225963,2011
712,0.5,0.03741114852225963,2011
713,insufficient,0.03741114852225963,2011
714,ratios,0.03741114852225963,2011
715,close,0.03741114852225963,2011
716,60,0.03741114852225963,2011
717,requirement,0.03741114852225963,2011
718,implemente,0.03741114852225963,2011
719,procedure,0.03741114852225963,2011
720,firmly,0.03741114852225963,2011
721,trend,0.03741114852225963,2011
722,prioritising,0.03741114852225963,2011
723,friendly,0.03741114852225963,2011
724,ex,0.03741114852225963,2011
725,penditure,0.03741114852225963,2011
726,demonstrate,0.03741114852225963,2011
727,prudent,0.03741114852225963,2011
728,revenue,0.03741114852225963,2011
729,procedur,0.03741114852225963,2011
730,intend,0.03741114852225963,2011
731,orde,0.03741114852225963,2011
732,eliminate,0.03741114852225963,2011
733,facing,0.03741114852225963,2011
734,distress,0.03741114852225963,2011
735,Where,0.03741114852225963,2011
736,Some,0.03741114852225963,2011
737,may,0.03741114852225963,2011
738,taxe,0.03741114852225963,2011
739,s.,0.03741114852225963,2011
740,Indirect,0.03741114852225963,2011
741,growth-friendly,0.03741114852225963,2011
742,direct,0.03741114852225963,2011
743,broadening,0.03741114852225963,2011
744,bases,0.03741114852225963,2011
745,eferable,0.03741114852225963,2011
746,increasing,0.03741114852225963,2011
747,Unjustified,0.03741114852225963,2011
748,environmentally,0.03741114852225963,2011
749,harmful,0.03741114852225963,2011
750,Correcting,0.03741114852225963,2011
751,macro,0.03741114852225963,2011
752,Large,0.03741114852225963,2011
753,persistent,0.03741114852225963,2011
754,imbala,0.03741114852225963,2011
755,nces,0.03741114852225963,2011
756,Many,0.03741114852225963,2011
757,lack,0.03741114852225963,2011
758,de,0.03741114852225963,2011
759,ficits,0.03741114852225963,2011
760,indebtedness,0.03741114852225963,2011
761,strict,0.03741114852225963,2011
762,sustained,0.03741114852225963,2011
763,wage,0.03741114852225963,2011
764,moderation,0.03741114852225963,2011
765,revision,0.03741114852225963,2011
766,indexation,0.03741114852225963,2011
767,clauses,0.03741114852225963,2011
768,bargaining,0.03741114852225963,2011
769,surp,0.03741114852225963,2011
770,luses,0.03741114852225963,2011
771,persistently,0.03741114852225963,2011
772,liberalisation,0.03741114852225963,2011
773,Ho,0.03741114852225963,2011
774,wever,0.03741114852225963,2011
775,remains,0.03741114852225963,2011
776,subdued,0.03741114852225963,2011
777,failure,0.03741114852225963,2011
778,ppropriate,0.03741114852225963,2011
779,place,0.03741114852225963,2011
780,quality,0.03741114852225963,2011
781,enhanced,0.03741114852225963,2011
782,ESRB,0.03741114852225963,2011
783,Supervisory,0.03741114852225963,2011
784,Authorities,0.03741114852225963,2011
785,operational,0.03741114852225963,2011
786,beginning,0.03741114852225963,2011
787,Bank,0.03741114852225963,2011
788,restructuring,0.03741114852225963,2011
789,underpin,0.03741114852225963,2011
790,Restructuring,0.03741114852225963,2011
791,rticularly,0.03741114852225963,2011
792,receiv,0.03741114852225963,2011
793,amounts,0.03741114852225963,2011
794,state,0.03741114852225963,2011
795,aid,0.03741114852225963,2011
796,long-term,0.03741114852225963,2011
797,vi,0.03741114852225963,2011
798,ability,0.03741114852225963,2011
799,properly,0.03741114852225963,2011
800,functioning,0.03741114852225963,2011
801,channel,0.03741114852225963,2011
802,gradually,0.03741114852225963,2011
